종목코드,종목명,종가,대비,등락률,시장구분,업종명,시가총액,EPS,PER,BPS,PBR,주당배당금,배당수익률
264900,크라운제과,11000,-250,-2.22,KOSPI,음식료품,1.37762E+11,1247,8.82,11481,0.96,250,2.27
11700,한신기계,4245,-25,-0.59,KOSPI,기계,1.37734E+11,111,38.24,2538,1.67,35,0.82
267290,경동도시가스,23350,-400,-1.68,KOSPI,전기가스업,1.37658E+11,3224,7.24,60459,0.39,875,3.75
78350,한양디지텍,9030,-20,-0.22,KOSDAQ,반도체,1.37657E+11,426,21.2,3702,2.44,0,0
109960,에이프로젠 H&G,768,-21,-2.66,KOSDAQ,유통,1.37238E+11,62,12.39,1297,0.59,0,0
2700,신일전자,1930,-20,-1.03,KOSPI,유통업,1.37122E+11,115,16.78,1059,1.82,20,1.04
5320,국동,2530,-95,-3.62,KOSPI,유통업,1.37003E+11,458,5.52,2309,1.1,50,1.98
5990,매일홀딩스,9980,-10,-0.1,KOSDAQ,음식료·담배,1.36909E+11,154,64.81,20924,0.48,140,1.4
189980,흥국에프엔비,3565,-80,-2.19,KOSDAQ,음식료·담배,1.3685E+11,110,32.41,1790,1.99,20,0.56
206400,베노홀딩스,5820,-120,-2.02,KOSDAQ,소프트웨어,1.3637E+11,NA,NA,2269,2.57,0,0
1550,조비,26250,1300,5.21,KOSPI,화학,1.36296E+11,579,45.34,9861,2.66,0,0
305090,마이크로디지탈,18750,-900,-4.58,KOSDAQ,의료·정밀기기,1.36E+11,NA,NA,1052,17.82,0,0
335810,프리시젼바이오,12000,-350,-2.83,KOSDAQ,의료·정밀기기,1.36045E+11,NA,NA,3310,3.63,0,0
263690,디알젬,12000,300,2.56,KOSDAQ,의료·정밀기기,1.35907E+11,1786,6.72,4638,2.59,200,1.67
19440,세아특수강,15850,-150,-0.94,KOSPI,철강금속,1.35835E+11,NA,NA,35541,0.45,700,4.42
71460,위니아딤채,3775,0,0,KOSDAQ,일반전기전자,1.35777E+11,348,10.85,2186,1.73,0,0
54800,아이디스홀딩스,13100,150,1.16,KOSDAQ,기타서비스,1.35556E+11,378,34.66,20565,0.64,200,1.53
321820,와이더플래닛,19600,-400,-2,KOSDAQ,출판·매체복제,1.35191E+11,NA,NA,NA,NA,0,0
890,보해양조,976,-15,-1.51,KOSPI,음식료품,1.34702E+11,14,69.71,617,1.58,0,0
181340,이즈미디어,18900,-400,-2.07,KOSDAQ,의료·정밀기기,1.3457E+11,NA,NA,2583,7.32,0,0
120030,조선선재,107000,-1000,-0.93,KOSPI,기계,1.34569E+11,8778,12.19,92985,1.15,1500,1.4
225220,제놀루션,14050,-150,-1.06,KOSDAQ,제약,1.34419E+11,4124,3.41,6417,2.19,700,4.98
300080,플리토,25800,650,2.58,KOSDAQ,디지털컨텐츠,1.34413E+11,NA,NA,3776,6.83,0,0
109860,동일금속,19200,400,2.13,KOSDAQ,금속,1.34E+11,1032,18.6,18357,1.05,300,1.56
4440,삼일씨엔에스,10550,0,0,KOSPI,비금속광물,1.34322E+11,NA,NA,21785,0.48,0,0
37370,EG,16500,-250,-1.49,KOSDAQ,건설,1.34145E+11,NA,NA,6155,2.68,0,0
54220,비츠로시스,5330,0,0,KOSDAQ,일반전기전자,1.33861E+11,NA,NA,182,29.29,0,0
5710,대원산업,6680,20,0.3,KOSDAQ,운송장비·부품,1.33851E+11,902,7.41,16584,0.4,125,1.87
64800,젬백스링크,1610,-20,-1.23,KOSDAQ,유통,1.33784E+11,127,12.68,1897,0.85,0,0
198440,고려시멘트,4180,100,2.45,KOSDAQ,비금속,1.33676E+11,139,30.07,2888,1.45,15,0.36
251630,브이원텍,8880,-160,-1.77,KOSDAQ,기계·장비,1.33649E+11,379,23.43,5627,1.58,100,1.13
6140,피제이전자,8880,-190,-2.09,KOSDAQ,의료·정밀기기,1.33E+11,331,26.83,7305,1.22,100,1.13
134790,시디즈,66600,0,0,KOSPI,기타제조업,1.33E+11,10331,6.45,24393,2.73,300,0.45
8600,윌비스,2025,0,0,KOSPI,유통업,1.33188E+11,NA,NA,1552,1.3,0,0
5740,크라운해태홀딩스,8950,-80,-0.89,KOSPI,기타금융,1.32884E+11,1527,5.86,18262,0.49,100,1.12
39020,이건홀딩스,5880,70,1.2,KOSDAQ,종이·목재,1.32798E+11,NA,NA,6491,0.91,70,1.19
232680,라온테크,27000,150,0.56,KOSDAQ,반도체,1.32454E+11,195,138.46,1029,26.24,0,0
1540,안국약품,10150,-200,-1.93,KOSDAQ,제약,1.32381E+11,NA,NA,11048,0.92,220,2.17
4650,창해에탄올,14400,0,0,KOSDAQ,음식료·담배,1.32349E+11,1705,8.45,14242,1.01,600,4.17
224110,에이텍티앤,24700,-550,-2.18,KOSDAQ,정보기기,1.32E+11,497,49.7,9333,2.65,100,0.4
57880,피에이치씨,1105,-45,-3.91,KOSDAQ,유통,1.31282E+11,128,8.63,892,1.24,0,0
24950,삼천리자전거,9870,-180,-1.79,KOSDAQ,유통,1.3101E+11,1090,9.06,7038,1.4,200,2.03
27830,대성창투,3275,-100,-2.96,KOSDAQ,금융,1.31E+11,33,99.24,1282,2.55,0,0
67830,세이브존I&C,3190,-10,-0.31,KOSPI,유통업,1.3092E+11,262,12.18,11015,0.29,30,0.94
203690,프로스테믹스,2860,-60,-2.05,KOSDAQ,제약,1.30865E+11,NA,NA,469,6.1,0,0
53590,한국테크놀로지,1055,25,2.43,KOSDAQ,운송장비·부품,1.30776E+11,NA,NA,291,3.63,0,0
45520,크린앤사이언스,20100,-750,-3.6,KOSDAQ,기계·장비,1.31E+11,2182,9.21,8200,2.45,500,2.49
23000,삼원강재,3255,-5,-0.15,KOSPI,운수장비,1.30E+11,204,15.96,5319,0.61,105,3.23
60370,KT서브마린,5940,0,0,KOSDAQ,건설,1.30E+11,58,102.41,4693,1.27,30,0.51
7680,대원,9670,-10,-0.1,KOSDAQ,건설,1.30027E+11,NA,NA,22474,0.43,250,2.59
17040,광명전기,3000,-60,-1.96,KOSPI,전기전자,1.30013E+11,108,27.78,2362,1.27,15,0.5
67570,엔브이에이치코리아,3960,-70,-1.74,KOSDAQ,운송장비·부품,1.29986E+11,NA,NA,4756,0.83,75,1.89
312610,에이에프더블류,6410,-320,-4.75,KOSDAQ,일반전기전자,1.29847E+11,81,79.14,3635,1.76,0,0
3480,한진중공업홀딩스,4390,-120,-2.66,KOSPI,전기가스업,1.29636E+11,NA,NA,11160,0.39,0,0
6660,삼성공조,15950,-150,-0.93,KOSPI,운수장비,1.29615E+11,673,23.7,27201,0.59,80,0.5
38530,골드퍼시픽,1555,-60,-3.72,KOSDAQ,유통,1.29481E+11,NA,NA,902,1.72,0,0
24910,경창산업,3610,-80,-2.17,KOSDAQ,운송장비·부품,1.29307E+11,135,26.74,2329,1.55,0,0
33130,디지틀조선,3480,-10,-0.29,KOSDAQ,디지털컨텐츠,1.29161E+11,49,71.02,2118,1.64,20,0.57
2760,보락,2155,15,0.7,KOSPI,화학,1.29085E+11,7,307.86,735,2.93,4,0.19
128660,피제이메탈,5200,-170,-3.17,KOSDAQ,금속,1.28978E+11,191,27.23,1719,3.03,120,2.31
50960,수산아이앤티,19100,-450,-2.3,KOSDAQ,출판·매체복제,1.28944E+11,418,45.69,11630,1.64,125,0.65
214270,FSN,987,0,0,KOSDAQ,출판·매체복제,1.28871E+11,NA,NA,569,1.73,0,0
13520,화승코퍼레이션,2570,-90,-3.38,KOSPI,운수장비,1.28632E+11,NA,NA,3196,0.8,25,0.97
51490,나라엠앤디,9050,-100,-1.09,KOSDAQ,기계·장비,1.29E+11,104,87.02,5621,1.61,50,0.55
141000,비아트론,10600,-150,-1.4,KOSDAQ,반도체,1.28416E+11,1235,8.58,11991,0.88,100,0.94
217730,강스템바이오텍,3380,-125,-3.57,KOSDAQ,제약,1.2823E+11,NA,NA,1800,1.88,0,0
225330,씨엠에스에듀,6880,40,0.58,KOSDAQ,기타서비스,1.28206E+11,333,20.66,2287,3.01,260,3.78
20710,시공테크,6390,-90,-1.39,KOSDAQ,기타서비스,1.28107E+11,272,23.49,5628,1.14,70,1.1
19660,글로본,3900,-70,-1.76,KOSDAQ,유통,1.27781E+11,NA,NA,585,6.67,0,0
1840,이화공영,6450,-100,-1.53,KOSDAQ,건설,1.27747E+11,15,430,2156,2.99,10,0.16
307180,아이엘사이언스,6010,-70,-1.15,KOSDAQ,일반전기전자,1.27544E+11,NA,NA,419,14.34,0,0
10960,삼호개발,5100,-20,-0.39,KOSPI,건설업,1.28E+11,802,6.36,8443,0.6,190,3.73
44060,조광ILI,9200,-10,-0.11,KOSDAQ,기계·장비,1.27428E+11,NA,NA,5874,1.57,0,0
220,유유제약,7390,-110,-1.47,KOSPI,의약품,1.27347E+11,84,87.98,6360,1.16,210,2.84
11390,부산산업,120500,-1000,-0.82,KOSPI,비금속광물,1.27E+11,2333,51.65,54994,2.19,250,0.21
306620,네온테크,3190,200,6.69,KOSDAQ,기계·장비,1.27006E+11,NA,NA,764,4.18,0,0
269620,시스웍,1170,-15,-1.27,KOSDAQ,의료·정밀기기,1.26955E+11,32,36.56,793,1.48,0,0
25820,이구산업,3795,-20,-0.52,KOSPI,철강금속,1.26912E+11,57,66.58,3058,1.24,30,0.79
214420,토니모리,6890,-80,-1.15,KOSPI,화학,1.26664E+11,NA,NA,3554,1.94,0,0
331920,셀레믹스,15500,100,0.65,KOSDAQ,제약,1.26544E+11,NA,NA,3622,4.28,0,0
137940,넥스트아이,1640,80,5.13,KOSDAQ,의료·정밀기기,1.26471E+11,570,2.88,1528,1.07,17,1.04
7540,샘표,43900,-200,-0.45,KOSPI,기타금융,1.26248E+11,15906,2.76,62296,0.7,200,0.46
92440,기신정기,4320,-60,-1.37,KOSPI,기계,1.26E+11,335,12.9,8360,0.52,150,3.47
234300,에스트래픽,6050,-50,-0.82,KOSDAQ,소프트웨어,1.25998E+11,NA,NA,1380,4.38,0,0
23460,CNH,3385,-55,-1.6,KOSDAQ,금융,1.26E+11,824,4.11,3446,0.98,50,1.48
290520,신도기연,15600,-100,-0.64,KOSDAQ,기계·장비,1.25756E+11,NA,NA,7881,1.98,0,0
52220,iMBC,5450,310,6.03,KOSDAQ,디지털컨텐츠,1.25E+11,47,115.96,2341,2.33,0,0
46210,파나진,3900,-15,-0.38,KOSDAQ,의료·정밀기기,1.25333E+11,153,25.49,780,5,0,0
190510,나무가,9110,50,0.55,KOSDAQ,IT부품,1.25191E+11,NA,NA,2799,3.25,0,0
105330,케이엔더블유,10300,-50,-0.48,KOSDAQ,일반전기전자,1.24994E+11,NA,NA,4248,2.42,0,0
267320,나인테크,3170,-40,-1.25,KOSDAQ,IT부품,1.24887E+11,NA,NA,721,4.4,0,0
1140,국보,2045,-20,-0.97,KOSPI,운수창고업,1.24879E+11,NA,NA,609,3.36,0,0
2600,조흥,208000,-2500,-1.19,KOSPI,음식료품,1.25E+11,12528,16.6,222051,0.94,6000,2.88
34590,인천도시가스,28500,-400,-1.38,KOSPI,전기가스업,1.2468E+11,2762,10.32,43813,0.65,1250,4.39
83650,비에이치아이,4790,-205,-4.1,KOSDAQ,기계·장비,1.25E+11,174,27.53,3770,1.27,0,0
16920,카스,5200,-150,-2.8,KOSDAQ,유통,1.24512E+11,NA,NA,1850,2.81,10,0.19
34940,조아제약,4010,-80,-1.96,KOSDAQ,제약,1.24229E+11,NA,NA,1882,2.13,0,0
376290,씨유테크,7020,-50,-0.71,KOSDAQ,IT부품,1.23956E+11,757,9.27,4459,1.57,228,3.25
11810,STX,4330,-70,-1.59,KOSPI,유통업,1.23931E+11,NA,NA,1314,3.3,0,0
53950,경남제약,6180,-80,-1.28,KOSDAQ,제약,1.23906E+11,NA,NA,3289,1.88,0,0
204630,스튜디오산타클로스,3325,-155,-4.45,KOSDAQ,오락·문화,1.23719E+11,NA,NA,1121,2.97,0,0
33320,제이씨현시스템,6470,-120,-1.82,KOSDAQ,유통,1.2367E+11,553,11.7,5021,1.29,70,1.08
118000,우리들휴브레인,1520,-60,-3.8,KOSPI,유통업,1.23612E+11,239,6.36,1262,1.2,0,0
66130,하츠,9640,70,0.73,KOSDAQ,일반전기전자,1.23E+11,493,19.55,6846,1.41,80,0.83
73570,WI,1525,-55,-3.48,KOSDAQ,기타제조,1.2338E+11,NA,NA,518,2.94,0,0
119650,KC코트렐,7010,-70,-0.99,KOSPI,기계,1.23E+11,NA,NA,813,8.62,0,0
263600,덕우전자,7740,-30,-0.39,KOSDAQ,일반전기전자,1.23301E+11,640,12.09,6065,1.28,140,1.81
217820,엔에스,10700,50,0.47,KOSDAQ,기계·장비,1.23192E+11,382,28.01,3784,2.83,0,0
41910,에스텍파마,10350,-150,-1.43,KOSDAQ,제약,1.23147E+11,938,11.03,9362,1.11,100,0.97
24900,덕양산업,3770,0,0,KOSPI,운수장비,1.2277E+11,NA,NA,1362,2.77,0,0
13870,지엠비코리아,6430,-120,-1.83,KOSPI,운수장비,1.22635E+11,NA,NA,11553,0.56,0,0
9460,한창제지,2055,0,0,KOSPI,종이목재,1.22617E+11,177,11.61,1587,1.29,20,0.97
7980,태평양물산,2545,15,0.59,KOSPI,섬유의복,1.22541E+11,NA,NA,3487,0.73,0,0
86040,바이오톡스텍,8350,0,0,KOSDAQ,기타서비스,1.2247E+11,179,46.65,2292,3.64,0,0
310200,애니플러스,4160,280,7.22,KOSDAQ,오락·문화,1.22295E+11,NA,NA,603,6.9,0,0
16090,대현,2760,-70,-2.47,KOSPI,섬유의복,1.22219E+11,204,13.53,4597,0.6,40,1.45
93240,형지엘리트,3910,-110,-2.74,KOSPI,섬유의복,1.21815E+11,NA,NA,2007,1.95,0,0
382800,지앤비에스엔지니어링,17000,-200,-1.16,KOSDAQ,기계·장비,1.21799E+11,902,18.85,3679,4.62,0,0
322780,코퍼스코리아,3405,-90,-2.58,KOSDAQ,오락·문화,1.21748E+11,71,47.96,1112,3.06,10,0.29
2360,SH에너지화학,1095,0,0,KOSPI,화학,1.21691E+11,NA,NA,808,1.36,0,0
65650,메디프론,2790,-30,-1.06,KOSDAQ,유통,1.21689E+11,NA,NA,749,3.72,0,0
48430,유라테크,10550,-200,-1.86,KOSDAQ,일반전기전자,1.22E+11,387,27.26,9766,1.08,50,0.47
80000,에스엔유,3540,-35,-0.98,KOSDAQ,기계·장비,1.21503E+11,145,24.41,3508,1.01,0,0
53450,세코닉스,8210,60,0.74,KOSDAQ,의료·정밀기기,1.21449E+11,NA,NA,6723,1.22,0,0
4410,서울식품,328,-5,-1.5,KOSPI,음식료품,1.21332E+11,NA,NA,78,4.21,0,0
53350,이니텍,6130,-70,-1.13,KOSDAQ,소프트웨어,1.21318E+11,76,80.66,5922,1.04,20,0.33
36710,심텍홀딩스,2980,35,1.19,KOSDAQ,IT부품,1.21177E+11,611,4.88,3371,0.88,30,1.01
214430,아이쓰리시스템,17050,-150,-0.87,KOSDAQ,일반전기전자,1.2117E+11,433,39.38,9948,1.71,100,0.59
4270,남성,3345,-85,-2.48,KOSPI,유통업,1.2113E+11,NA,NA,2095,1.6,35,1.05
19990,에너토크,12400,-750,-5.7,KOSDAQ,기계·장비,1.20975E+11,47,263.83,4162,2.98,50,0.4
52300,초록뱀컴퍼니,1690,0,0,KOSDAQ,운송,1.20919E+11,370,4.57,1985,0.85,0,0
64850,에프앤가이드,10000,-100,-0.99,KOSDAQ,기타서비스,1.21E+11,461,21.69,4087,2.45,100,1
241770,메카로,11850,0,0,KOSDAQ,반도체,1.20783E+11,NA,NA,13654,0.87,0,0
53700,삼보모터스,6400,-60,-0.93,KOSDAQ,운송장비·부품,1.20473E+11,NA,NA,11585,0.55,0,0
18700,바른손,4085,-265,-6.09,KOSDAQ,유통,1.20391E+11,NA,NA,1397,2.92,0,0
3610,방림,2845,85,3.08,KOSPI,섬유의복,1.20384E+11,128,22.23,4519,0.63,35,1.23
32790,엠젠플러스,4075,0,0,KOSDAQ,정보기기,1.20352E+11,NA,NA,1038,3.93,0,0
100590,머큐리,8140,-70,-0.85,KOSDAQ,일반전기전자,1.20176E+11,556,14.64,5431,1.5,0,0
36120,SCI평가정보,3385,-60,-1.74,KOSDAQ,기타서비스,1.20168E+11,179,18.91,718,4.71,35,1.03
65130,탑엔지니어링,7520,120,1.62,KOSDAQ,기계·장비,1.20141E+11,NA,NA,13014,0.58,0,0
56080,유진로봇,3200,-95,-2.88,KOSDAQ,기계·장비,1.20039E+11,NA,NA,1108,2.89,0,0
33230,인성정보,3060,-45,-1.45,KOSDAQ,컴퓨터서비스,1.19999E+11,NA,NA,1578,1.94,0,0
37950,엘컴텍,1420,-10,-0.7,KOSDAQ,IT부품,1.19915E+11,NA,NA,710,2,0,0
87260,모바일어플라이언스,3690,-45,-1.2,KOSDAQ,소프트웨어,1.19786E+11,84,43.93,1270,2.91,0,0
93920,서원인텍,6440,-20,-0.31,KOSDAQ,IT부품,1.20E+11,900,7.16,9238,0.7,350,5.43
40420,정상제이엘에스,7640,-60,-0.78,KOSDAQ,기타서비스,1.19776E+11,449,17.02,4088,1.87,430,5.63
229000,젠큐릭스,18250,-600,-3.18,KOSDAQ,제약,1.19691E+11,5605,3.26,8342,2.19,0,0
143210,핸즈코퍼레이션,5450,-20,-0.37,KOSPI,운수장비,1.19155E+11,NA,NA,13471,0.4,0,0
1290,상상인증권,1225,-25,-2,KOSPI,증권,1.1891E+11,27,45.37,1799,0.68,0,0
170030,현대공업,7750,-100,-1.27,KOSDAQ,운송장비·부품,1.19E+11,737,10.52,7406,1.05,132,1.7
265740,엔에프씨,13300,0,0,KOSDAQ,화학,1.18793E+11,112,118.75,5496,2.42,100,0.75
96630,에스코넥,1795,-35,-1.91,KOSDAQ,IT부품,1.18772E+11,NA,NA,720,2.49,0,0
95500,미래나노텍,4120,-50,-1.2,KOSDAQ,IT부품,1.18724E+11,1076,3.83,7112,0.58,0,0
43910,자연과환경,1920,-95,-4.71,KOSDAQ,기타서비스,1.1861E+11,NA,NA,716,2.68,0,0
65950,웰크론,4200,-15,-0.36,KOSDAQ,섬유·의류,1.18571E+11,394,10.66,2599,1.62,0,0
85670,뉴프렉스,4895,-50,-1.01,KOSDAQ,IT부품,1.18507E+11,NA,NA,1778,2.75,0,0
148250,알엔투테크놀로지,15500,-200,-1.27,KOSDAQ,정보기기,1.18428E+11,565,27.43,5008,3.1,50,0.32
90410,덕신하우징,2565,80,3.22,KOSDAQ,금속,1.18206E+11,NA,NA,1559,1.65,0,0
260660,알리코제약,7710,-50,-0.64,KOSDAQ,제약,1.18171E+11,560,13.77,5069,1.52,100,1.3
4770,써니전자,3390,-160,-4.51,KOSPI,전기전자,1.18125E+11,170,19.94,1832,1.85,0,0
227840,현대코퍼레이션홀딩스,12950,-100,-0.77,KOSPI,유통업,1.17856E+11,2063,6.28,19321,0.67,500,3.86
2720,국제약품,6110,-120,-1.93,KOSPI,의약품,1.17777E+11,120,50.92,3659,1.67,0,0
37030,파워넷,7130,20,0.28,KOSDAQ,일반전기전자,1.1765E+11,15,475.33,4519,1.58,0,0
33540,파라텍,2765,-60,-2.12,KOSDAQ,기계·장비,1.174E+11,212,13.04,1488,1.86,0,0
9440,KC그린홀딩스,5230,40,0.77,KOSPI,기타금융,1.17335E+11,NA,NA,6349,0.82,40,0.76
225190,삼양옵틱스,11600,200,1.75,KOSDAQ,의료·정밀기기,1.17262E+11,213,54.46,3420,3.39,600,5.17
81150,티플랙스,4825,-70,-1.43,KOSDAQ,금속,1.17095E+11,156,30.93,4176,1.16,25,0.52
5750,대림B&Co,7020,-120,-1.68,KOSPI,비금속광물,1.17039E+11,NA,NA,9517,0.74,130,1.85
109080,옵티시스,20750,-650,-3.04,KOSDAQ,통신장비,1.17E+11,313,66.29,6952,2.98,50,0.24
500,가온전선,28100,-200,-0.71,KOSPI,전기전자,1.16906E+11,2418,11.62,63351,0.44,600,2.14
270520,지엔원에너지,3745,195,5.49,KOSDAQ,기타서비스,1.16877E+11,NA,NA,971,3.86,0,0
15590,큐로,505,0,0,KOSPI,기계,1.16762E+11,7,72.14,473,1.07,0,0
99220,SDN,2195,-40,-1.79,KOSDAQ,유통,1.16707E+11,176,12.47,1873,1.17,0,0
53690,한미글로벌,10650,100,0.95,KOSPI,서비스업,1.16698E+11,974,10.93,10889,0.98,300,2.82
140670,알에스오토메이션,12800,-250,-1.92,KOSDAQ,IT부품,1.1652E+11,NA,NA,3939,3.25,0,0
6370,대구백화점,10750,0,0,KOSPI,유통업,1.16332E+11,NA,NA,24233,0.44,100,0.93
230980,에이트원,2010,-95,-4.51,KOSDAQ,출판·매체복제,1.16315E+11,NA,NA,469,4.29,0,0
264660,씨앤지하이테크,13800,-100,-0.72,KOSDAQ,반도체,1.15996E+11,1186,11.64,8660,1.59,350,2.54
31820,콤텍시스템,958,9,0.95,KOSPI,서비스업,1.15967E+11,NA,NA,1163,0.82,0,0
24060,흥구석유,7730,-70,-0.9,KOSDAQ,유통,1.16E+11,330,23.42,5307,1.46,150,1.94
131030,디에이치피코리아,6990,-30,-0.43,KOSDAQ,제약,1.15788E+11,893,7.83,7177,0.97,100,1.43
88130,동아엘텍,10850,0,0,KOSDAQ,기계·장비,1.15693E+11,943,11.51,15934,0.68,150,1.38
15710,코콤,6590,-60,-0.9,KOSDAQ,통신장비,1.15526E+11,438,15.05,6987,0.94,155,2.35
163560,동일고무벨트,8310,-90,-1.07,KOSPI,화학,1.16E+11,524,15.86,14392,0.58,100,1.2
41020,폴라리스오피스,2870,20,0.7,KOSDAQ,소프트웨어,1.153E+11,NA,NA,883,3.25,0,0
217500,러셀,3620,-100,-2.69,KOSDAQ,기계·장비,1.15159E+11,66,54.85,1307,2.77,25,0.69
335890,비올,2045,-40,-1.92,KOSDAQ,의료·정밀기기,1.14978E+11,NA,NA,360,5.68,0,0
378850,화승알앤에이,6040,-70,-1.15,KOSPI,운수장비,1.14721E+11,NA,NA,NA,NA,0,0
20760,일진디스플,3325,-85,-2.49,KOSPI,전기전자,1.14607E+11,NA,NA,939,3.54,0,0
90080,평화산업,2085,-10,-0.48,KOSPI,운수장비,1.14471E+11,NA,NA,465,4.48,0,0
13700,까뮤이앤씨,2535,-95,-3.61,KOSPI,건설업,1.14461E+11,208,12.19,1833,1.38,20,0.79
58850,KTcs,2680,-40,-1.47,KOSPI,서비스업,1.14396E+11,257,10.43,3831,0.7,80,2.99
246690,TS인베스트먼트,2920,-15,-0.51,KOSDAQ,금융,1.14248E+11,221,13.21,1181,2.47,25,0.86
37230,한국팩키지,4555,-35,-0.76,KOSDAQ,종이·목재,1.14E+11,93,48.98,1796,2.54,35,0.77
17370,우신시스템,6210,-520,-7.73,KOSPI,기계,1.1373E+11,NA,NA,5632,1.1,0,0
99390,브레인즈컴퍼니,27650,750,2.79,KOSDAQ,소프트웨어,1.13608E+11,1116,24.78,6854,4.03,0,0
9300,삼아제약,17800,0,0,KOSDAQ,제약,1.13E+11,20,890,26105,0.68,300,1.69
101930,인화정공,12150,-600,-4.71,KOSDAQ,운송장비·부품,1.1338E+11,3466,3.51,17617,0.69,0,0
22220,정산애강,2180,-50,-2.24,KOSDAQ,화학,1.12912E+11,48,45.42,1655,1.32,0,0
440,중앙에너비스,18050,-650,-3.48,KOSDAQ,유통,1.124E+11,4144,4.36,9893,1.82,480,2.66
106190,하이텍팜,15850,-250,-1.55,KOSDAQ,유통,1.12357E+11,NA,NA,13422,1.18,50,0.32
53260,금강철강,6000,40,0.67,KOSDAQ,금속,1.12E+11,172,34.88,5941,1.01,100,1.67
9200,무림페이퍼,2695,-5,-0.19,KOSPI,종이목재,1.12137E+11,NA,NA,9572,0.28,50,1.86
114450,KPX생명과학,7470,-50,-0.66,KOSDAQ,제약,1.12E+11,NA,NA,3958,1.89,0,0
133750,메가엠디,4780,10,0.21,KOSDAQ,기타서비스,1.11886E+11,224,21.34,2645,1.81,100,2.09
24800,유성티엔에스,3575,40,1.13,KOSDAQ,운송,1.11821E+11,2123,1.68,9044,0.4,15,0.42
89150,케이씨티,6520,10,0.15,KOSDAQ,컴퓨터서비스,1.12E+11,33,197.58,2105,3.1,60,0.92
100220,비상교육,8600,-160,-1.83,KOSPI,서비스업,1.11772E+11,NA,NA,15074,0.57,150,1.74
4840,DRB동일,5580,-90,-1.59,KOSPI,화학,1.11209E+11,121,46.12,17702,0.32,50,0.9
159010,아스플로,25000,-400,-1.57,KOSDAQ,기계·장비,1.11123E+11,1796,13.92,7045,3.55,0,0
8260,NI스틸,3870,-65,-1.65,KOSPI,철강금속,1.10682E+11,424,9.13,4246,0.91,50,1.29
35620,바른손이앤에이,1505,-45,-2.9,KOSDAQ,오락·문화,1.106E+11,NA,NA,1049,1.43,0,0
187660,에이디엠코리아,5060,-120,-2.32,KOSDAQ,기타서비스,1.10491E+11,219,23.11,834,6.07,0,0
2800,신신제약,7270,-40,-0.55,KOSDAQ,제약,1.1029E+11,24,302.92,3704,1.96,0,0
520,삼일제약,8120,0,0,KOSPI,의약품,1.09923E+11,110,73.82,4746,1.71,75,0.92
5010,휴스틸,14000,-150,-1.06,KOSPI,철강금속,1.09727E+11,1134,12.35,54380,0.26,200,1.43
129260,인터지스,3685,20,0.55,KOSPI,운수창고업,1.09621E+11,180,20.47,6245,0.59,0,0
56730,CNT85,1550,0,0,KOSDAQ,유통,1.09591E+11,NA,NA,319,4.86,0,0
65510,휴비츠,9200,140,1.55,KOSDAQ,의료·정밀기기,1.09322E+11,NA,NA,6605,1.39,100,1.09
75130,플랜티넷,12200,400,3.39,KOSDAQ,컴퓨터서비스,1.09E+11,131,93.13,7259,1.68,200,1.64
38460,바이오스마트,5440,-80,-1.45,KOSDAQ,정보기기,1.09278E+11,NA,NA,4818,1.13,0,0
93190,빅솔론,5680,50,0.89,KOSDAQ,정보기기,1.09277E+11,340,16.71,7691,0.74,150,2.64
200470,에이팩트,6220,-120,-1.89,KOSDAQ,반도체,1.09184E+11,379,16.41,3831,1.62,0,0
256150,한독크린텍,13000,0,0,KOSDAQ,기계·장비,1.09E+11,1118,11.63,5053,2.57,300,2.31
49430,코메론,12050,-300,-2.43,KOSDAQ,의료·정밀기기,1.09028E+11,1455,8.28,16453,0.73,200,1.66
263770,유에스티,4600,-35,-0.76,KOSDAQ,금속,1.09021E+11,205,22.44,2161,2.13,0,0
238490,힘스,9620,200,2.12,KOSDAQ,반도체,1.08824E+11,1522,6.32,6872,1.4,150,1.56
9780,엠에스씨,6180,-150,-2.37,KOSDAQ,음식료·담배,1.09E+11,508,12.17,5724,1.08,60,0.97
39830,오로라,10100,-50,-0.49,KOSDAQ,기타서비스,1.08705E+11,781,12.93,10226,0.99,100,0.99
14970,삼륭물산,7180,-60,-0.83,KOSDAQ,종이·목재,1.08598E+11,NA,NA,4330,1.66,75,1.04
12160,영흥,1070,-10,-0.93,KOSPI,철강금속,1.08402E+11,NA,NA,1582,0.68,20,1.87
357550,석경에이티,19850,-150,-0.75,KOSDAQ,화학,1.08282E+11,229,86.68,3807,5.21,0,0
69510,에스텍,9910,-70,-0.7,KOSDAQ,일반전기전자,1.08118E+11,1449,6.84,14391,0.69,400,4.04
15230,대창단조,7560,-90,-1.18,KOSPI,운수장비,1.08003E+11,1004,7.53,13119,0.58,180,2.38
3720,삼영화학,3175,20,0.63,KOSPI,화학,1.08E+11,6,529.17,1297,2.45,0,0
54090,삼진엘앤디,4325,-55,-1.26,KOSDAQ,IT부품,1.07949E+11,NA,NA,3439,1.26,75,1.73
83500,에프엔에스테크,12850,-50,-0.39,KOSDAQ,기계·장비,1.07757E+11,1062,12.1,6802,1.89,200,1.56
78000,텔코웨어,11100,-150,-1.33,KOSPI,서비스업,1.077E+11,332,33.43,11338,0.98,480,4.32
23960,에쓰씨엔지니어링,3730,-135,-3.49,KOSPI,건설업,1.07538E+11,NA,NA,786,4.75,0,0
